Land,RB,RS.Kreis,VB,Gem,name,flaeche,insgesamt,maennlich,weiblich,Laengengrad,Breitengrad,bevoelkerungsdichte,
07,1,34,5002,078,Schmißberg,"  1,68",  202,  103,  99,"7,20325","49,664538",03,gering besiedelt
07,1,34,5002,080,Schwollen,"  8,83",  451,  232,  219,"7,181501","49,704536",03,gering besiedelt
07,1,34,5002,084,Siesbach,"  7,43",  395,  192,  203,"7,237291","49,731144",03,gering besiedelt
07,1,34,5002,085,Sonnenberg-Winnenberg,"  2,87",  460,  229,  231,"7,276226","49,675332",03,gering besiedelt
07,1,34,5002,094,Wilzenberg-Hußweiler,"  6,46",  303,  159,  144,"7,22182","49,702829",03,gering besiedelt
07,1,34,5003,,Herrstein,,,,,,,,
07,1,34,5003,003,Allenbach,"  27,54",  631,  311,  320,"7,167563","49,755712",03,gering besiedelt
07,1,34,5003,006,Bergen,"  10,42",  434,  218,  216,"7,418004","49,78091",03,gering besiedelt
07,1,34,5003,009,Berschweiler bei Kirn,"  7,53",  273,  137,  136,"7,39183","49,770948",03,gering besiedelt
07,1,34,5003,013,Breitenthal,"  3,68",  304,  148,  156,"7,335186","49,800795",03,gering besiedelt
07,1,34,5003,014,Bruchweiler,"  8,13",  505,  243,  262,"7,225235","49,798781",03,gering besiedelt
07,1,34,5003,019,Dickesbach,"  4,91",  437,  221,  216,"7,423229","49,718813",03,gering besiedelt
07,1,34,5003,025,Fischbach,"  4,00",  907,  449,  458,"7,398616","49,742985",02,mittlere Besiedlungsdichte
07,1,34,5003,028,Gerach,"  2,29",  241,  127,  114,"7,340646","49,752587",03,gering besiedelt
07,1,34,5003,032,Griebelschied,"  4,19",  162,  91,  71,"7,400713","49,799583",03,gering besiedelt
07,1,34,5003,038,Herborn,"  2,46",  539,  273,  266,"7,294177","49,766709",03,gering besiedelt
07,1,34,5003,039,Herrstein,"  4,79",  856,  412,  444,"7,337804","49,78073",03,gering besiedelt
07,1,34,5003,040,Hettenrodt,"  5,32",  670,  338,  332,"7,254544","49,73953",03,gering besiedelt
07,1,34,5003,041,Hintertiefenbach,"  4,68",  336,  161,  175,"7,356002","49,739617",03,gering besiedelt
07,1,34,5003,046,Kempfeld,"  9,66",  821,  412,  409,"7,242394","49,791206",03,gering besiedelt
07,1,34,5003,047,Kirschweiler,"  4,89", 1 120,  547,  573,"7,24255","49,753774",02,mittlere Besiedlungsdichte
07,1,34,5003,052,Mackenrodt,"  4,90",  393,  190,  203,"7,254605","49,724565",03,gering besiedelt
07,1,34,5003,055,Mittelreidenbach,"  5,07",  767,  392,  375,"7,441943","49,726505",03,gering besiedelt
07,1,34,5003,056,Moerschied,"  10,70",  811,  399,  412,"7,306744","49,789117",03,gering besiedelt
07,1,34,5003,059,Niederhosenbach,"  7,43",  300,  154,  146,"7,364205","49,794357",03,gering besiedelt
07,1,34,5003,060,Niederwoerresbach,"  9,35",  872,  423,  449,"7,335887","49,768772",03,gering besiedelt
07,1,34,5003,064,Oberhosenbach,"  4,14",  145,  74,  71,"7,330575","49,813288",03,gering besiedelt
07,1,34,5003,066,Oberreidenbach,"  10,93",  615,  291,  324,"7,462463","49,705734",03,gering besiedelt
07,1,34,5003,067,Oberwoerresbach,"  1,40",  138,  67,  71,"7,319938","49,778789",03,gering besiedelt
07,1,34,5003,077,Schmidthachenbach,"  10,05",  380,  194,  186,"7,470974","49,732605",03,gering besiedelt
07,1,34,5003,081,Sensweiler,"  8,43",  446,  225,  221,"7,197318","49,774449",03,gering besiedelt
07,1,34,5003,082,Sien,"  8,47",  518,  245,  273,"7,502405","49,693175",03,gering besiedelt
07,1,34,5003,083,Sienhachenbach,"  7,60",  198,  101,  97,"7,481219","49,699395",03,gering besiedelt
07,1,34,5003,086,Sonnschied,"  3,85",  122,  58,  64,"7,389221","49,819367",03,gering besiedelt
07,1,34,5003,089,Veitsrodt,"  7,94",  650,  334,  316,"7,300754","49,755281",03,gering besiedelt
07,1,34,5003,090,Vollmersbach,"  2,44",  511,  237,  274,"7,307631","49,742099",02,mittlere Besiedlungsdichte
07,1,34,5003,091,Weiden,"  2,60",  96,  51,  45,"7,300302","49,807135",03,gering besiedelt
07,1,34,5003,093,Wickenrodt,"  5,27",  171,  83,  88,"7,358916","49,815692",03,gering besiedelt
07,1,34,5003,095,Wirschweiler,"  10,26",  321,  156,  165,"7,172078","49,762716",03,gering besiedelt
07,1,34,5003,502,Langweiler,"  5,20",  254,  130,  124,"7,185941","49,782615",03,gering besiedelt
07,1,34,5004,,Rhaunen,,,,,,,,
07,1,34,5004,004,Asbach,"  3,47",  171,  82,  89,"7,279572","49,812309",03,gering besiedelt
07,1,34,5004,012,Bollenbach,"  3,77",  133,  64,  69,"7,352178","49,843462",03,gering besiedelt
07,1,34,5004,017,Bundenbach,"  7,70",  893,  429,  464,"7,377149","49,842133",03,gering besiedelt
07,1,34,5004,030,Goesenroth,"  4,49",  254,  122,  132,"7,326277","49,8898",03,gering besiedelt
07,1,34,5004,035,Hausen,"  4,99",  195,  93,  102,"7,374013","49,872655",03,gering besiedelt
07,1,34,5004,037,Hellertshausen,"  7,46",  192,  92,  100,"7,277309","49,820353",03,gering besiedelt
07,1,34,5004,043,Horbruch,"  5,18",  351,  176,  175,"7,238815","49,889057",03,gering besiedelt
07,1,34,5004,044,Hottenbach,"  11,21",  607,  306,  301,"7,2988","49,824068",03,gering besiedelt
07,1,34,5004,049,Krummenau,"  4,32",  179,  94,  85,"7,272401","49,889781",03,gering besiedelt
07,1,34,5004,065,Oberkirn,"  5,45",  327,  168,  159,"7,372074","49,884966",03,gering besiedelt
07,1,34,5004,069,Rhaunen,"  10,75", 2 118, 1 020, 1 098,"7,346012","49,863975",03,gering besiedelt
07,1,34,5004,076,Schauren,"  7,12",  524,  259,  265,"7,236209","49,806734",03,gering besiedelt
07,1,34,5004,079,Schwerbach,"  2,55",  53,  26,  27,"7,355692","49,895946",03,gering besiedelt
07,1,34,5004,087,Stipshausen,"  11,11",  879,  435,  444,"7,292212","49,849097",03,gering besiedelt
07,1,34,5004,088,Sulzbach,"  6,68",  296,  160,  136,"7,336551","49,834086",03,gering besiedelt
07,1,34,5004,092,Weitersbach,"  7,75",  85,  40,  45,"7,316281","49,872116",03,gering besiedelt
07,1,35,,,Cochem-Zell,,,,,,,,
07,1,35,5001,,Cochem,,,,,,,,
07,1,35,5001,007,Beilstein,"  1,68",  131,  71,  60,"7,241189","50,110347",03,gering besiedelt
07,1,35,5001,012,Bremm,"  9,12",  791,  389,  402,"7,115659","50,100609",03,gering besiedelt
07,1,35,5001,015,Briedern,"  3,56",  335,  171,  164,"7,208648","50,110353",03,gering besiedelt
07,1,35,5001,017,Bruttig-Fankel,"  14,38", 1 065,  527,  538,"7,229003","50,129803",03,gering besiedelt
07,1,35,5001,020,"Cochem, Stadt","  21,20", 5 213, 2 647, 2 566,"7,16384","50,144672",03,gering besiedelt
07,1,35,5001,021,Dohr,"  5,02",  662,  340,  322,"7,118513","50,12766",03,gering besiedelt
07,1,35,5001,024,Ediger-Eller,"  19,15",  988,  501,  487,"7,154472","50,100889",03,gering besiedelt
07,1,35,5001,025,Ellenz-Poltersdorf,"  7,40",  852,  422,  430,"7,229492","50,11205",03,gering besiedelt
07,1,35,5001,027,Ernst,"  4,18",  562,  289,  273,"7,225633","50,144666",03,gering besiedelt
07,1,35,5001,029,Faid,"  8,23", 1 084,  548,  536,"7,120819","50,146147",03,gering besiedelt
07,1,35,5001,036,Greimersburg,"  10,16",  691,  332,  359,"7,142134","50,184828",03,gering besiedelt
07,1,35,5001,049,Klotten,"  16,07", 1 245,  607,  638,"7,199421","50,166374",03,gering besiedelt
07,1,35,5001,060,Mesenich,"  2,98",  308,  151,  157,"7,197826","50,097583",03,gering besiedelt
07,1,35,5001,069,Nehren,"  0,76",  103,  54,  49,"7,194274","50,081512",03,gering besiedelt
07,1,35,5001,079,Senheim,"  12,57",  583,  292,  291,"7,212788","50,086387",03,gering besiedelt
07,1,35,5001,086,Valwig,"  5,70",  423,  204,  219,"7,209373","50,143695",03,gering besiedelt
07,1,35,5001,090,Wirfus,"  4,65",  202,  110,  92,"7,205913","50,199516",03,gering besiedelt
07,1,35,5002,,Kaisersesch,,,,,,,,
07,1,35,5002,011,Brachtendorf,"  2,45",  268,  137,  131,"7,234266","50,232399",03,gering besiedelt
07,1,35,5002,023,Duengenheim,"  9,31", 1 278,  689,  589,"7,170312","50,258803",03,gering besiedelt
07,1,35,5002,026,Eppenberg,"  4,12",  232,  117,  115,"7,073634","50,248217",03,gering besiedelt
07,1,35,5002,028,Eulgem,"  3,01",  216,  119,  97,"7,175962","50,240251",03,gering besiedelt
07,1,35,5002,033,Gamlen,"  5,59",  533,  270,  263,"7,200836","50,239214",03,gering besiedelt
07,1,35,5002,038,Hambuch,"  4,81",  734,  382,  352,"7,181888","50,225697",03,gering besiedelt
07,1,35,5002,040,Hauroth,"  3,94",  299,  156,  143,"7,102164","50,25112",03,gering besiedelt
07,1,35,5002,042,Illerich,"  7,74",  702,  344,  358,"7,179935","50,200603",03,gering besiedelt
07,1,35,5002,043,Kaifenheim,"  6,17",  817,  407,  410,"7,226688","50,245693",03,gering besiedelt
07,1,35,5002,045,"Kaisersesch, Stadt","  8,18", 3 053, 1 470, 1 583,"7,141118","50,229832",03,gering besiedelt
07,1,35,5002,046,Kalenborn,"  5,30",  213,  116,  97,"7,076151","50,26167",03,gering besiedelt
07,1,35,5002,051,Landkern,"  10,61",  941,  458,  483,"7,152986","50,193207",03,gering besiedelt
07,1,35,5002,052,Laubach,"  3,58",  645,  306,  339,"7,075774","50,231725",03,gering besiedelt
07,1,35,5002,058,Masburg,"  9,12", 1 087,  553,  534,"7,116888","50,241755",03,gering besiedelt
07,1,35,5002,067,Muellenbach,"  4,27",  633,  321,  312,"7,063283","50,221236",03,gering besiedelt
07,1,35,5002,084,Urmersbach,"  4,34",  429,  210,  219,"7,132263","50,256494",03,gering besiedelt
07,1,35,5002,093,Zettingen,"  3,70",  263,  131,  132,"7,197348","50,228666",03,gering besiedelt
07,1,35,5002,502,Leienkaul,"  3,25",  316,  157,  159,"7,087286","50,21954",03,gering besiedelt
07,1,35,5003,,Ulmen,,,,,,,,
07,1,35,5003,002,Alflen,"  13,42",  842,  429,  413,"7,040537","50,177082",03,gering besiedelt
07,1,35,5003,005,Auderath,"  6,19",  629,  310,  319,"7,002279","50,186476",03,gering besiedelt
07,1,35,5003,008,Beuren,"  10,63",  443,  216,  227,"7,07939","50,094449",03,gering besiedelt
07,1,35,5003,018,Buechel,"  12,84", 1 117,  572,  545,"7,082821","50,172678",03,gering besiedelt
07,1,35,5003,030,Filz,"  3,11",  90,  46,  44,"6,981429","50,169767",03,gering besiedelt
07,1,35,5003,034,Gevenich,"  7,12",  648,  323,  325,"7,085695","50,153309",03,gering besiedelt
07,1,35,5003,035,Gillenbeuren,"  4,70",  256,  130,  126,"7,018704","50,155144",03,gering besiedelt
07,1,35,5003,048,Kliding,"  5,27",  221,  115,  106,"7,056135","50,108458",03,gering besiedelt
07,1,35,5003,057,Lutzerath,"  23,70", 1 491,  730,  761,"7,005406","50,127599",03,gering besiedelt
07,1,35,5003,078,Schmitt,"  2,71",  129,  66,  63,"7,014426","50,165994",03,gering besiedelt
07,1,35,5003,083,"Ulmen, Stadt","  28,62", 3 299, 1 635, 1 664,"6,971598","50,213277",03,gering besiedelt
07,1,35,5003,085,Urschmitt,"  6,61",  202,  103,  99,"7,062437","50,11752",03,gering besiedelt
07,1,35,5003,087,Wagenhausen,"  1,80",  58,  28,  30,"6,984878","50,142829",03,gering besiedelt
07,1,35,5003,089,Weiler,"  7,32",  306,  154,  152,"7,075997","50,14013",03,gering besiedelt
07,1,35,5003,091,Wollmerath,"  4,06",  213,  112,  101,"6,979829","50,154927",03,gering besiedelt
07,1,35,5003,501,Bad Bertrich,"  8,71", 1 017,  483,  534,"7,034591","50,070697",03,gering besiedelt
07,1,35,5004,,Treis-Karden,,,,,,,,
07,1,35,5004,009,Binningen,"  6,66",  681,  348,  333,"7,244584","50,204897",03,gering besiedelt
07,1,35,5004,014,Brieden,"  4,40",  139,  73,  66,"7,262348","50,188859",03,gering besiedelt
07,1,35,5004,016,Brohl,"  5,88",  393,  196,  197,"7,278238","50,220541",03,gering besiedelt
07,1,35,5004,022,Duenfus,"  3,25",  294,  147,  147,"7,23245","50,219514",03,gering besiedelt
07,1,35,5004,031,Forst (Eifel),"  3,93",  372,  177,  195,"7,251012","50,217799",03,gering besiedelt
07,1,35,5004,044,Kail,"  6,15",  282,  146,  136,"7,243385","50,183944",03,gering besiedelt
07,1,35,5004,050,Lahr,"  3,60",  178,  93,  85,"7,365749","50,125403",03,gering besiedelt
07,1,35,5004,053,Lieg,"  9,69",  391,  202,  189,"7,346849","50,139517",03,gering besiedelt
07,1,35,5004,056,Luetz,"  5,48",  343,  173,  170,"7,359321","50,159727",03,gering besiedelt
07,1,35,5004,062,Moentenich,"  4,08",  130,  55,  75,"7,300645","50,221916",03,gering besiedelt
07,1,35,5004,063,Moersdorf,"  17,37",  614,  292,  322,"7,34437","50,102796",03,gering besiedelt
07,1,35,5004,065,Moselkern,"  4,73",  550,  280,  270,"7,368823","50,191047",03,gering besiedelt
07,1,35,5004,066,Mueden (Mosel),"  7,50",  667,  329,  338,"7,338027","50,18695",03,gering besiedelt
07,1,35,5004,072,Pommern,"  5,65",  437,  218,  219,"7,274022","50,171582",03,gering besiedelt
07,1,35,5004,075,Roes,"  6,74",  504,  259,  245,"7,25779","50,244568",03,gering besiedelt
07,1,35,5004,082,Treis-Karden,"  31,33", 2 230, 1 062, 1 168,"7,301766","50,174568",03,gering besiedelt
07,1,35,5004,094,Zilshausen,"  6,63",  292,  141,  151,"7,383121","50,113271",03,gering besiedelt
07,1,35,5005,,Zell (Mosel),,,,,,,,
07,1,35,5005,001,Alf,"  6,33",  836,  376,  460,"7,126305","50,056818",02,mittlere Besiedlungsdichte
07,1,35,5005,003,Altlay,"  5,75",  467,  237,  230,"7,270284","49,988513",03,gering besiedelt
07,1,35,5005,004,Altstrimmig,"  8,90",  347,  175,  172,"7,292913","50,092718",03,gering besiedelt
07,1,35,5005,010,Blankenrath,"  4,59", 1 707,  837,  870,"7,302544","50,038494",03,gering besiedelt
07,1,35,5005,013,Briedel,"  26,60",  989,  504,  485,"7,145792","50,022096",03,gering besiedelt
07,1,35,5005,019,Bullay,"  3,97", 1 493,  717,  776,"7,13148","50,057025",02,mittlere Besiedlungsdichte
07,1,35,5005,032,Forst (Hunsrueck),"  3,35",  65,  34,  31,"7,31687","50,081825",03,gering besiedelt
07,1,35,5005,037,Grenderich,"  8,51",  388,  194,  194,"7,229186","50,066054",03,gering besiedelt
07,1,35,5005,039,Haserich,"  4,45",  200,  99,  101,"7,325554","50,03648",03,gering besiedelt
07,1,35,5005,041,Hesweiler,"  2,31",  132,  73,  59,"7,279078","50,042851",03,gering besiedelt
07,1,35,5005,054,Liesenich,"  8,76",  320,  152,  168,"7,264513","50,087126",03,gering besiedelt
07,1,35,5005,061,Mittelstrimmig,"  11,47",  416,  218,  198,"7,283093","50,090136",03,gering besiedelt
07,1,35,5005,064,Moritzheim,"  4,02",  138,  69,  69,"7,260514","50,047026",03,gering besiedelt
07,1,35,5005,068,Neef,"  6,51",  457,  219,  238,"7,137711","50,091002",03,gering besiedelt
07,1,35,5005,070,Panzweiler,"  3,85",  285,  143,  142,"7,305566","50,020235",03,gering besiedelt
07,1,35,5005,071,Peterswald-Loeffelscheid,"  15,33",  737,  367,  370,"7,300569","50,008748",03,gering besiedelt
07,1,35,5005,073,Puenderich,"  5,41",  870,  423,  447,"7,128632","50,041044",02,mittlere Besiedlungsdichte
07,1,35,5005,074,Reidenhausen,"  2,06",  191,  96,  95,"7,317438","50,056689",03,gering besiedelt
07,1,35,5005,076,Sankt Aldegund,"  6,16",  611,  292,  319,"7,130204","50,082206",03,gering besiedelt
07,1,35,5005,077,Schauren,"  3,05",  405,  212,  193,"7,268834","50,021426",03,gering besiedelt
07,1,35,5005,080,Sosberg,"  3,91",  179,  93,  86,"7,337896","50,076934",03,gering besiedelt
07,1,35,5005,081,Tellig,"  1,21",  307,  160,  147,"7,252778","50,025057",03,gering besiedelt
07,1,35,5005,088,Walhausen,"  2,27",  232,  120,  112,"7,283588","50,025145",03,gering besiedelt
07,1,35,5005,092,"Zell (Mosel), Stadt","  44,98", 4 075, 2 034, 2 041,"7,181996","50,027298",03,gering besiedelt
07,1,37,,,Mayen-Koblenz,,,,,,,,
07,1,37,0003,,"Andernach, Stadt",,,,,,,,
07,1,37,0003,003,"Andernach, Stadt","  53,24", 29 027, 13 941, 15 086,"7,398566","50,439583",02,mittlere Besiedlungsdichte
07,1,37,0068,,"Mayen, Stadt",,,,,,,,
07,1,37,0068,068,"Mayen, Stadt","  58,12", 18 567, 9 073, 9 494,"7,222333","50,328707",02,mittlere Besiedlungsdichte
07,1,37,0203,,"Bendorf, Stadt",,,,,,,,
07,1,37,0203,203,"Bendorf, Stadt","  24,07", 16 539, 8 044, 8 495,"7,575608","50,423567",02,mittlere Besiedlungsdichte
07,1,37,5001,,Pellenz,,,,,,,,
07,1,37,5001,056,Kretz,"  4,18",  726,  354,  372,"7,361895","50,394106",02,mittlere Besiedlungsdichte
07,1,37,5001,057,Kruft,"  18,18", 3 891, 1 924, 1 967,"7,336575","50,385163",02,mittlere Besiedlungsdichte
07,1,37,5001,081,Nickenich,"  16,56", 3 685, 1 822, 1 863,"7,326908","50,411914",02,mittlere Besiedlungsdichte
07,1,37,5001,088,Plaidt,"  9,39", 5 758, 2 840, 2 918,"7,3912","50,391084",02,mittlere Besiedlungsdichte
07,1,37,5001,096,Saffig,"  6,97", 2 178, 1 153, 1 025,"7,415851","50,379942",02,mittlere Besiedlungsdichte
07,1,37,5002,,Maifeld,,,,,,,,
07,1,37,5002,023,Einig,"  3,09",  143,  72,  71,"7,277285","50,283358",03,gering besiedelt
07,1,37,5002,027,Gappenach,"  3,51",  300,  146,  154,"7,344588","50,272568",03,gering besiedelt
07,1,37,5002,029,Gering,"  2,94",  389,  209,  180,"7,262053","50,273774",03,gering besiedelt
07,1,37,5002,030,Gierschnach,"  3,27",  267,  124,  143,"7,348592","50,262907",03,gering besiedelt
07,1,37,5002,041,Kalt,"  5,36",  477,  243,  234,"7,393724","50,267065",03,gering besiedelt
07,1,37,5002,048,Kerben,"  4,71",  454,  242,  212,"7,359005","50,31049",03,gering besiedelt
07,1,37,5002,053,Kollig,"  4,99",  509,  257,  252,"7,277262","50,264382",03,gering besiedelt
07,1,37,5002,065,Lonnig,"  5,50", 1 172,  574,  598,"7,40734","50,31047",03,gering besiedelt
07,1,37,5002,070,Mertloch,"  10,28", 1 411,  682,  729,"7,307472","50,27181",03,gering besiedelt
07,1,37,5002,080,Naunheim,"  6,13",  446,  225,  221,"7,318767","50,253536",03,gering besiedelt
07,1,37,5002,086,Ochtendung,"  24,07", 5 340, 2 631, 2 709,"7,39081","50,349297",03,gering besiedelt
07,1,37,5002,087,Pillig,"  6,29",  467,  229,  238,"7,311966","50,239667",03,gering besiedelt
07,1,37,5002,089,"Polch, Stadt","  28,70", 6 643, 3 347, 3 296,"7,314417","50,300003",03,gering besiedelt
07,1,37,5002,095,Rueber,"  5,61",  884,  434,  450,"7,375182","50,291993",03,gering besiedelt
07,1,37,5002,102,Trimbs,"  4,47",  599,  286,  313,"7,299672","50,323107",03,gering besiedelt
07,1,37,5002,112,Welling,"  6,81",  893,  437,  456,"7,313444","50,328921",03,gering besiedelt
07,1,37,5002,114,Wierschem,"  8,32",  328,  160,  168,"7,35124","50,225822",03,gering besiedelt
07,1,37,5002,501,"Muenstermaifeld, Stadt","  27,79", 3 463, 1 690, 1 773,"7,361118","50,2474",03,gering besiedelt
07,1,37,5003,,Vordereifel,,,,,,,,
07,1,37,5003,001,Acht,"  3,79",  74,  41,  33,"7,072376","50,369975",03,gering besiedelt
07,1,37,5003,004,Anschau,"  5,15",  285,  139,  146,"7,091844","50,299019",03,gering besiedelt
07,1,37,5003,006,Arft,"  5,83",  261,  118,  143,"7,08275","50,382822",03,gering besiedelt
07,1,37,5003,007,Baar,"  11,74",  750,  386,  364,"7,049156","50,345752",03,gering besiedelt
07,1,37,5003,011,Bermel,"  7,33",  351,  177,  174,"7,085532","50,284258",03,gering besiedelt
07,1,37,5003,014,Boos,"  10,38",  625,  315,  310,"7,016496","50,313123",03,gering besiedelt
07,1,37,5003,019,Ditscheid,"  4,48",  262,  135,  127,"7,065537","50,29474",03,gering besiedelt
07,1,37,5003,025,Ettringen,"  9,17", 2 708, 1 341, 1 367,"7,221108","50,355961",03,gering besiedelt
07,1,37,5003,034,Hausten,"  3,56",  398,  197,  201,"7,118293","50,398843",03,gering besiedelt
07,1,37,5003,035,Herresbach,"  8,47",  488,  252,  236,"7,020963","50,357341",03,gering besiedelt
07,1,37,5003,036,Hirten,"  2,51",  247,  118,  129,"7,113625","50,32619",03,gering besiedelt
07,1,37,5003,043,Kehrig,"  10,41", 1 177,  599,  578,"7,222549","50,279555",03,gering besiedelt
07,1,37,5003,049,Kirchwald,"  9,51",  952,  466,  486,"7,146262","50,371642",03,gering besiedelt
07,1,37,5003,055,Kottenheim,"  6,07", 2 710, 1 339, 1 371,"7,25673","50,348939",02,mittlere Besiedlungsdichte
07,1,37,5003,060,Langenfeld,"  4,71",  678,  335,  343,"7,093493","50,375899",03,gering besiedelt
07,1,37,5003,061,Langscheid,"  2,54",  99,  53,  46,"7,109849","50,380148",03,gering besiedelt
07,1,37,5003,063,Lind,"  2,78",  52,  32,  20,"7,034325","50,321814",03,gering besiedelt
07,1,37,5003,066,Luxem,"  4,93",  297,  163,  134,"7,108456","50,317877",03,gering besiedelt
07,1,37,5003,074,Monreal,"  14,64",  810,  407,  403,"7,157962","50,29901",03,gering besiedelt
07,1,37,5003,077,Muenk,"  5,13",  251,  126,  125,"7,040806","50,30676",03,gering besiedelt
07,1,37,5003,079,Nachtsheim,"  7,21",  537,  275,  262,"7,063098","50,318131",03,gering besiedelt
07,1,37,5003,092,Reudelsterz,"  3,94",  358,  185,  173,"7,155725","50,31704",03,gering besiedelt
07,1,37,5003,097,Sankt Johann,"  4,31",  922,  440,  482,"7,196286","50,347576",02,mittlere Besiedlungsdichte
07,1,37,5003,099,Siebenbach,"  3,41",  201,  102,  99,"7,037","50,379309",03,gering besiedelt
07,1,37,5003,105,Virneburg,"  5,40",  371,  188,  183,"7,078248","50,342318",03,gering besiedelt
07,1,37,5003,110,Weiler,"  7,51",  479,  247,  232,"7,120208","50,310352",03,gering besiedelt
07,1,37,5003,113,Welschenbach,"  2,79",  57,  27,  30,"7,062848","50,363331",03,gering besiedelt
07,1,37,5004,,Mendig,,,,,,,,
07,1,37,5004,008,Bell,"  10,26", 1 339,  658,  681,"7,232896","50,387486",03,gering besiedelt
